ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes
Analysis of locking behavior in three real database systems,"Vigyan Singhal, Alan Jay Smith",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1997,Analysis of Locking Behavior in Three Real Database Systems,"G&#237;sli R. Hjaltason, Hanan Samet",VLDB J.,1997,"('title', 'venue', 'year')"
Optimization of constrained frequent set queries with 2-variable constraints,"Laks V. S. Lakshmanan, Raymond Ng, Jiawei Han, Alex Pang",International Conference on Management of Data,1999,Optimization of Constrained Frequent Set Queries with 2-variable Constraints,"Laks V. S. Lakshmanan, Alex Pang, Raymond T. Ng, Jiawei Han",International Conference on Management of Data,1999,"('title', 'authors', 'year')"
Optimization of constrained frequent set queries with 2-variable constraints,"Laks V. S. Lakshmanan, Raymond Ng, Jiawei Han, Alex Pang",International Conference on Management of Data,1999,Optimization of Constrained Frequent Set Queries with 2-variable Constraints,"S. Bressan, C. H. Goh, K. Fynn, M. Jakobisiak, K. Hussein, H. Kon, T. Lee, S. Madnick, T. Pena, J. Qu, A. Shum, M. Siegel",SIGMOD Conference,1999,"('title', 'venue', 'year')"
OPT++: An Object-Oriented Implementation for Extensible Database Query Optimization,"David J. DeWitt, Navin Kabra",VLDB J.,1999,OPT++ : an object-oriented implementation for extensible database query optimization,Sharma Chakravarthy,SIGMOD Conference,1999,"('title', 'year')"
OPT++: An Object-Oriented Implementation for Extensible Database Query Optimization,"David J. DeWitt, Navin Kabra",VLDB J.,1999,OPT++ : an object-oriented implementation for extensible database query optimization,"Navin Kabra, David J. DeWitt",SIGMOD Conference,1999,"('title', 'authors', 'year')"
OPT++: An Object-Oriented Implementation for Extensible Database Query Optimization,"David J. DeWitt, Navin Kabra",VLDB J.,1999,OPT++ : an object-oriented implementation for extensible database query optimization,Sharma Chakravarthy,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,"('title', 'venue', 'year')"
OPT++ : an object-oriented implementation for extensible database query optimization,"Navin Kabra, David J. DeWitt",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,OPT++: An Object-Oriented Implementation for Extensible Database Query Optimization,"Alberto d'Onofrio, Elaheh Pourabbas",ACM SIGMOD Record ,1999,"('title', 'year')"
OPT++ : an object-oriented implementation for extensible database query optimization,"Navin Kabra, David J. DeWitt",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,OPT++: An Object-Oriented Implementation for Extensible Database Query Optimization,"David J. DeWitt, Navin Kabra",ACM SIGMOD Record ,1999,"('title', 'authors', 'year')"
OPT++ : an object-oriented implementation for extensible database query optimization,"Navin Kabra, David J. DeWitt",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,OPT++: An Object-Oriented Implementation for Extensible Database Query Optimization,"Alberto d'Onofrio, Elaheh Pourabbas",VLDB J.,1999,"('title', 'venue', 'year')"
Expiring Data in a Warehouse,"Hector Garcia-Molina, Wilburt Labio, Jun Yang",Very Large Data Bases,1998,Expiring Data in a Warehouse,"Wilburt Labio, Jun Yang, Hector Garcia-Molina",Very Large Data Bases,1998,"('title', 'authors', 'year')"
Expiring Data in a Warehouse,"Hector Garcia-Molina, Wilburt Labio, Jun Yang",Very Large Data Bases,1998,Expiring Data in a Warehouse,"Surajit Chaudhuri, Luis Gravano",VLDB,1998,"('title', 'venue', 'year')"
Indexing Multiple Sets,"Christoph Kilger, Guido Moerkotte",Very Large Data Bases,1994,Indexing Multiple Sets,"Susanne Boll, Wolfgang Klas, Bernard Battaglin",ACM SIGMOD Record ,1994,"('title', 'year')"
Indexing Multiple Sets,"Christoph Kilger, Guido Moerkotte",Very Large Data Bases,1994,Indexing Multiple Sets,"Christoph Kilger, Guido Moerkotte",ACM SIGMOD Record ,1994,"('title', 'authors', 'year')"
Indexing Multiple Sets,"Christoph Kilger, Guido Moerkotte",Very Large Data Bases,1994,Indexing Multiple Sets,"Susanne Boll, Wolfgang Klas, Bernard Battaglin",VLDB,1994,"('title', 'venue', 'year')"
Demonstration: Enabling Scalable Online Personalization on the Web,"Kaushik Dutta, Anindya Datta, Debra E. VanderMeer, Krithi Ramamritham, Helen M. Thomas",Very Large Data Bases,2000,Demonstration: Enabling Scalable Online Personalization on the Web,"Debra E. VanderMeer, Krithi Ramamritham, Anindya Datta, Kaushik Dutta, Helen M. Thomas",VLDB,2002,"('title', 'authors', 'venue')"
Demonstration: Enabling Scalable Online Personalization on the Web,"Kaushik Dutta, Anindya Datta, Debra E. VanderMeer, Krithi Ramamritham, Helen M. Thomas",Very Large Data Bases,2000,Demonstration: Enabling Scalable Online Personalization on the Web,"Debra E. VanderMeer, Krithi Ramamritham, Anindya Datta, Kaushik Dutta, Helen M. Thomas",ACM SIGMOD Record ,2000,"('title', 'authors', 'year')"
Similarity Search in High Dimensions via Hashing,"Aristides Gionis, Piotr Indyk, Rajeev Motwani",Very Large Data Bases,1999,Similarity Search in High Dimensions via Hashing,"Fabien De Marchi, St&#233;phane Lopes, Jean-Marc Petit, Farouk Toumani",ACM SIGMOD Record ,1999,"('title', 'year')"
Similarity Search in High Dimensions via Hashing,"Aristides Gionis, Piotr Indyk, Rajeev Motwani",Very Large Data Bases,1999,Similarity Search in High Dimensions via Hashing,"Rajeev Motwani, Aristides Gionis, Piotr Indyk",ACM SIGMOD Record ,1999,"('title', 'authors', 'year')"
Similarity Search in High Dimensions via Hashing,"Aristides Gionis, Piotr Indyk, Rajeev Motwani",Very Large Data Bases,1999,Similarity Search in High Dimensions via Hashing,"Fabien De Marchi, St&#233;phane Lopes, Jean-Marc Petit, Farouk Toumani",VLDB,1999,"('title', 'venue', 'year')"
Evolving teradata decision support for massively parallel processing with UNIX,Carrie Ballinger,International Conference on Management of Data,1994,Evolving Teradata Decision Support for Massively Parallel Processing with UNIX,Carrie Ballinger,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994,"('title', 'authors', 'year')"
Evolving teradata decision support for massively parallel processing with UNIX,Carrie Ballinger,International Conference on Management of Data,1994,Evolving Teradata Decision Support for Massively Parallel Processing with UNIX,"Bettina Berendt, Myra Spiliopoulou",SIGMOD Conference,1994,"('title', 'venue', 'year')"
Massive Stochastic Testing of SQL,Donald R. Slutz,Very Large Data Bases,1998,Implementing deductive databases by mixed integer programming,Donald R. Slutz,ACM Transactions on Database Systems (TODS) ,1998,"('authors', 'year')"
Massive Stochastic Testing of SQL,Donald R. Slutz,Very Large Data Bases,1998,Massive Stochastic Testing of SQL,Donald R. Slutz,ACM Transactions on Database Systems (TODS) ,1998,"('title', 'authors', 'year')"
Massive Stochastic Testing of SQL,Donald R. Slutz,Very Large Data Bases,1998,Massive Stochastic Testing of SQL,"Colin Bell, Anil Nerode, Raymond T. Ng, V. S. Subrahmanian",VLDB,1998,"('title', 'venue', 'year')"
Massive Stochastic Testing of SQL,Donald R. Slutz,Very Large Data Bases,1998,Implementing deductive databases by mixed integer programming,Donald R. Slutz,VLDB,1998,"('authors', 'venue', 'year')"
Supporting Dynamic Displays Using Active Rules,"Oscar D�az, Arturo Jaime, Ghassan al-Qaimari, Norman W. Paton",SIGMOD Record,1994,Supporting dynamic displays using active rules,"Oscar D&#237;az, Arturo Jaime, Norman W. Paton, Ghassan al-Qaimari",SIGMOD Conference,1994,"('title', 'authors', 'year')"
Supporting Dynamic Displays Using Active Rules,"Oscar D�az, Arturo Jaime, Ghassan al-Qaimari, Norman W. Paton",SIGMOD Record,1994,Supporting dynamic displays using active rules,"Christian B�hm, Bernhard Braunm�ller, Hans-Peter Kriegel, Daniel A. Keim, Stefan Berchtold",ACM SIGMOD Record ,1994,"('title', 'venue', 'year')"
Supporting dynamic displays using active rules,"Oscar D&#237;az, Arturo Jaime, Norman W. Paton, Ghassan al-Qaimari",ACM SIGMOD Record ,1994,Supporting Dynamic Displays Using Active Rules,Dan Suciu,SIGMOD Record,1994,"('title', 'venue', 'year')"
Converting Relational to Object-Oriented Databases,Joseph Fong,SIGMOD Record,1997,Converting relational to object-oriented databases,"Richard Jeffers, Divyakant Agrawal, Amr El Abbadi, Lijing Lin",VLDB J.,1997,"('title', 'year')"
Converting Relational to Object-Oriented Databases,Joseph Fong,SIGMOD Record,1997,Converting relational to object-oriented databases,Joseph Fong,VLDB J.,1997,"('title', 'authors', 'year')"
Converting Relational to Object-Oriented Databases,Joseph Fong,SIGMOD Record,1997,Converting relational to object-oriented databases,"Richard Jeffers, Divyakant Agrawal, Amr El Abbadi, Lijing Lin",ACM SIGMOD Record ,1997,"('title', 'venue', 'year')"
Converting Relational to Object-Oriented Databases,Joseph Fong,SIGMOD Record,1997,Ordered Shared Locks for Real-Time Databases,Joseph Fong,ACM SIGMOD Record ,1997,"('authors', 'venue', 'year')"
Converting relational to object-oriented databases,Joseph Fong,ACM SIGMOD Record ,1997,Converting Relational to Object-Oriented Databases,"Munir Cochinwala, John Bradley",Very Large Data Bases,1997,"('title', 'year')"
Converting relational to object-oriented databases,Joseph Fong,ACM SIGMOD Record ,1997,Converting Relational to Object-Oriented Databases,Joseph Fong,Very Large Data Bases,1997,"('title', 'authors', 'year')"
Converting relational to object-oriented databases,Joseph Fong,ACM SIGMOD Record ,1997,Converting Relational to Object-Oriented Databases,"Munir Cochinwala, John Bradley",SIGMOD Record,1997,"('title', 'venue', 'year')"
"The New Locking, Logging, and Recovery Architecture of Microsoft SQL Server 7.0",David Campbell,Very Large Data Bases,1999,"The New Locking, Logging, and Recovery Architecture of Microsoft SQL Server 7.0",Terence Critchlow,ACM SIGMOD Record ,1999,"('title', 'year')"
"The New Locking, Logging, and Recovery Architecture of Microsoft SQL Server 7.0",David Campbell,Very Large Data Bases,1999,"The New Locking, Logging, and Recovery Architecture of Microsoft SQL Server 7.0",David Campbell,ACM SIGMOD Record ,1999,"('title', 'authors', 'year')"
"The New Locking, Logging, and Recovery Architecture of Microsoft SQL Server 7.0",David Campbell,Very Large Data Bases,1999,"The New Locking, Logging, and Recovery Architecture of Microsoft SQL Server 7.0",Terence Critchlow,VLDB,1999,"('title', 'venue', 'year')"
"The New Locking, Logging, and Recovery Architecture of Microsoft SQL Server 7.0",David Campbell,Very Large Data Bases,1999,Report on XEWA-00: the XML enabled wide-area searches for bioinformatics workshop,David Campbell,VLDB,1999,"('authors', 'venue', 'year')"
Partition based spatial-merge join,"Jignesh M. Patel, David J. DeWitt",International Conference on Management of Data,1996,Partition Based Spatial-Merge Join,"Narayanan Krishnakumar, Arthur J. Bernstein",ACM Transactions on Database Systems (TODS) ,1996,"('title', 'year')"
Partition based spatial-merge join,"Jignesh M. Patel, David J. DeWitt",International Conference on Management of Data,1996,Partition Based Spatial-Merge Join,"David J. DeWitt, Jignesh M. Patel",ACM Transactions on Database Systems (TODS) ,1996,"('title', 'authors', 'year')"
Partition based spatial-merge join,"Jignesh M. Patel, David J. DeWitt",International Conference on Management of Data,1996,Partition Based Spatial-Merge Join,"Narayanan Krishnakumar, Arthur J. Bernstein",SIGMOD Conference,1996,"('title', 'venue', 'year')"
DECLARE and SDS: early efforts to commercialize deductive database technology,"Werner Kie&#223;ling, Helmut Schmidt, Werner Strau&#223;, Gerhard D&#252;nzinger",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994,DECLARE and SDS: Early Efforts to Commercialize Deductive Database Technology,"Alexander Hinneburg, Daniel A. Keim, Markus Wawryniuk",International Conference on Management of Data,1994,"('title', 'year')"
DECLARE and SDS: early efforts to commercialize deductive database technology,"Werner Kie&#223;ling, Helmut Schmidt, Werner Strau&#223;, Gerhard D&#252;nzinger",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994,DECLARE and SDS: Early Efforts to Commercialize Deductive Database Technology,"Werner Strau�, Gerhard D�nzinger, Werner Kie�ling, Helmut Schmidt",International Conference on Management of Data,1994,"('title', 'authors', 'year')"
DECLARE and SDS: early efforts to commercialize deductive database technology,"Werner Kie&#223;ling, Helmut Schmidt, Werner Strau&#223;, Gerhard D&#252;nzinger",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994,DECLARE and SDS: Early Efforts to Commercialize Deductive Database Technology,"Alexander Hinneburg, Daniel A. Keim, Markus Wawryniuk",VLDB J.,1994,"('title', 'venue', 'year')"
The SDSS skyserver: public access to the sloan digital sky server data,"Alexander S. Szalay, Jim Gray, Ani R. Thakar, Peter Z. Kunszt, Tanu Malik, Jordan Raddick, Christopher Stoughton, Jan vandenBerg",International Conference on Management of Data,2002,The SDSS skyserver: public access to the sloan digital sky server data,"Alberto H. F. Laender, Berthier A. Ribeiro-Neto, Altigran S. da Silva, Juliana S. Teixeira",ACM SIGMOD Record ,2002,"('title',)"
The SDSS skyserver: public access to the sloan digital sky server data,"Alexander S. Szalay, Jim Gray, Ani R. Thakar, Peter Z. Kunszt, Tanu Malik, Jordan Raddick, Christopher Stoughton, Jan vandenBerg",International Conference on Management of Data,2002,The SDSS skyserver: public access to the sloan digital sky server data,"Tanu Malik, Jordan Raddick, Alexander S. Szalay, Peter Z. Kunszt, Jim Gray, Christopher Stoughton, Ani Thakar, Jan vandenBerg",ACM SIGMOD Record ,2002,"('title', 'authors')"
The SDSS skyserver: public access to the sloan digital sky server data,"Alexander S. Szalay, Jim Gray, Ani R. Thakar, Peter Z. Kunszt, Tanu Malik, Jordan Raddick, Christopher Stoughton, Jan vandenBerg",International Conference on Management of Data,2002,The SDSS skyserver: public access to the sloan digital sky server data,"Alberto H. F. Laender, Berthier A. Ribeiro-Neto, Altigran S. da Silva, Juliana S. Teixeira",SIGMOD Conference,2002,"('title', 'venue')"
The SDSS skyserver: public access to the sloan digital sky server data,"Alexander S. Szalay, Jim Gray, Ani R. Thakar, Peter Z. Kunszt, Tanu Malik, Jordan Raddick, Christopher Stoughton, Jan vandenBerg",International Conference on Management of Data,2002,The SDSS skyserver: public access to the sloan digital sky server data,"Alberto H. F. Laender, Berthier A. Ribeiro-Neto, Altigran S. da Silva, Juliana S. Teixeira",ACM SIGMOD Record ,2002,"('title', 'year')"
The SDSS skyserver: public access to the sloan digital sky server data,"Alexander S. Szalay, Jim Gray, Ani R. Thakar, Peter Z. Kunszt, Tanu Malik, Jordan Raddick, Christopher Stoughton, Jan vandenBerg",International Conference on Management of Data,2002,The SDSS skyserver: public access to the sloan digital sky server data,"Tanu Malik, Jordan Raddick, Alexander S. Szalay, Peter Z. Kunszt, Jim Gray, Christopher Stoughton, Ani Thakar, Jan vandenBerg",SIGMOD Conference,2002,"('title', 'authors', 'venue')"
The SDSS skyserver: public access to the sloan digital sky server data,"Alexander S. Szalay, Jim Gray, Ani R. Thakar, Peter Z. Kunszt, Tanu Malik, Jordan Raddick, Christopher Stoughton, Jan vandenBerg",International Conference on Management of Data,2002,The SDSS skyserver: public access to the sloan digital sky server data,"Tanu Malik, Jordan Raddick, Alexander S. Szalay, Peter Z. Kunszt, Jim Gray, Christopher Stoughton, Ani Thakar, Jan vandenBerg",ACM SIGMOD Record ,2002,"('title', 'authors', 'year')"
The SDSS skyserver: public access to the sloan digital sky server data,"Alexander S. Szalay, Jim Gray, Ani R. Thakar, Peter Z. Kunszt, Tanu Malik, Jordan Raddick, Christopher Stoughton, Jan vandenBerg",International Conference on Management of Data,2002,The SDSS skyserver: public access to the sloan digital sky server data,"Alberto H. F. Laender, Berthier A. Ribeiro-Neto, Altigran S. da Silva, Juliana S. Teixeira",SIGMOD Conference,2002,"('title', 'venue', 'year')"
